unixtime,datetime,temperature,humidity
1486081201.4,"2017/02/03 09:20:01",20.627146,26.569009
1486081502.2,"2017/02/03 09:25:02",20.687572,27.148852
1486081802.0,"2017/02/03 09:30:01",20.768139,27.148852
1486082101.89,"2017/02/03 09:35:01",20.808423,27.435721
1486082401.7,"2017/02/03 09:40:01",20.848707,27.917906
1486082702.14,"2017/02/03 09:45:02",20.87892,28.686961
1486083001.31,"2017/02/03 09:50:01",20.929274,28.589303
1486083302.04,"2017/02/03 09:55:02",20.969558,28.589303
1486083601.9,"2017/02/03 10:00:01",21.050126,28.699168
1486083901.71,"2017/02/03 10:05:01",21.09041,28.796826
1486084201.95,"2017/02/03 10:10:01",21.170977,28.796826
1486084501.88,"2017/02/03 10:15:01",21.221332,28.894484
1486084802.21,"2017/02/03 10:20:02",21.251545,28.992142
1486085101.9,"2017/02/03 10:25:01",21.291829,28.894484
1486085401.72,"2017/02/03 10:30:01",21.372396,29.083696
1486085701.57,"2017/02/03 10:35:01",21.402609,29.291218
1486086001.75,"2017/02/03 10:40:01",21.422751,29.102007
1486086302.03,"2017/02/03 10:45:02",21.463035,29.102007
1486086601.85,"2017/02/03 10:50:01",21.503319,29.102007
1486086902.1,"2017/02/03 10:55:02",21.553674,29.004349
1486087201.3,"2017/02/03 11:00:01",21.583886,29.004349
1486087502.11,"2017/02/03 11:05:02",21.614099,29.004349
1486087801.97,"2017/02/03 11:10:01",21.644312,28.906691
1486088101.75,"2017/02/03 11:15:01",21.644312,28.717479
1486088402.06,"2017/02/03 11:20:02",21.62417,28.717479
1486088701.84,"2017/02/03 11:25:01",21.674525,28.809033
1486089002.13,"2017/02/03 11:30:02",21.72488,28.809033
1486089301.97,"2017/02/03 11:35:01",21.765164,29.102007
1486089601.27,"2017/02/03 11:40:01",21.855802,29.498741
1486089902.07,"2017/02/03 11:45:02",21.906157,29.889372
1486090201.33,"2017/02/03 11:50:01",21.946441,30.176242
1486090502.16,"2017/02/03 11:55:02",22.077363,30.371557
1486090802.07,"2017/02/03 12:00:02",22.178073,30.176242
1486091101.39,"2017/02/03 12:05:01",22.25864,30.096895
1486091401.59,"2017/02/03 12:10:01",22.288853,29.803922
1486091701.42,"2017/02/03 12:15:01",22.319066,29.517052
1486092001.38,"2017/02/03 12:20:01",22.389563,29.419394
1486092301.69,"2017/02/03 12:25:01",22.439918,29.321736
1486092602.01,"2017/02/03 12:30:02",22.480201,29.321736
1486092901.74,"2017/02/03 12:35:01",22.540627,29.419394
1486093201.99,"2017/02/03 12:40:01",22.631266,30.011444
1486093502.23,"2017/02/03 12:45:02",22.701762,29.822232
1486093802.07,"2017/02/03 12:50:02",22.731975,29.431601
1486094101.96,"2017/02/03 12:55:01",22.802472,29.431601
1486094401.36,"2017/02/03 13:00:01",22.832685,29.431601
1486094702.13,"2017/02/03 13:05:02",22.842756,29.340047
1486095001.9,"2017/02/03 13:10:01",22.872969,29.144732
1486095302.13,"2017/02/03 13:15:02",22.88304,29.340047
1486095601.92,"2017/02/03 13:20:01",22.88304,29.431601
1486095901.74,"2017/02/03 13:25:01",22.933394,29.529259
1486096201.62,"2017/02/03 13:30:01",22.963607,29.529259
1486096501.41,"2017/02/03 13:35:01",22.963607,29.431601
1486096801.66,"2017/02/03 13:40:01",22.983749,29.449912
1486097101.52,"2017/02/03 13:45:01",23.003891,29.54757
1486097401.9,"2017/02/03 13:50:01",23.034104,29.54757
1486097701.72,"2017/02/03 13:55:01",23.054246,29.449912
1486098001.54,"2017/02/03 14:00:01",23.064317,29.54757
1486098301.28,"2017/02/03 14:05:01",23.104601,29.83444
1486098601.53,"2017/02/03 14:10:01",23.154955,29.736782
1486098901.78,"2017/02/03 14:15:01",23.185168,29.932097
1486099201.65,"2017/02/03 14:20:01",23.20531,29.736782
1486099501.95,"2017/02/03 14:25:01",23.20531,29.156939
1486099801.95,"2017/02/03 14:30:01",23.20531,29.156939
1486100101.67,"2017/02/03 14:35:01",23.215381,29.352255
1486100401.44,"2017/02/03 14:40:01",23.245594,29.254597
1486100701.68,"2017/02/03 14:45:01",23.275807,29.352255
1486101001.46,"2017/02/03 14:50:01",23.30602,28.967727
1486101302.26,"2017/02/03 14:55:02",23.336233,29.059281
1486101601.56,"2017/02/03 15:00:01",23.336233,28.870069
1486101901.31,"2017/02/03 15:05:01",23.356374,28.784619
1486102202.12,"2017/02/03 15:10:02",23.366445,28.497749
1486102501.85,"2017/02/03 15:15:01",23.366445,28.784619
1486102801.27,"2017/02/03 15:20:01",23.366445,28.204776
1486103101.91,"2017/02/03 15:25:01",23.386587,28.107118
1486103401.76,"2017/02/03 15:30:01",23.396658,28.497749
1486103701.61,"2017/02/03 15:35:01",23.406729,27.722591
1486104001.91,"2017/02/03 15:40:01",23.396658,27.624933
1486104301.74,"2017/02/03 15:45:01",23.396658,27.533379
1486104601.57,"2017/02/03 15:50:01",23.396658,27.533379
1486104901.78,"2017/02/03 15:55:01",23.406729,27.435721
1486105202.14,"2017/02/03 16:00:02",23.406729,27.435721
1486105501.91,"2017/02/03 16:05:01",23.436942,27.240406
1486105801.68,"2017/02/03 16:10:01",23.426871,27.533379
1486106101.44,"2017/02/03 16:15:01",23.406729,27.142748
1486106401.51,"2017/02/03 16:20:01",23.386587,27.240406
1486106701.27,"2017/02/03 16:25:01",23.386587,27.240406
1486107001.55,"2017/02/03 16:30:01",23.366445,27.533379
1486107301.36,"2017/02/03 16:35:01",23.336233,27.997253
1486107602.11,"2017/02/03 16:40:02",23.316091,28.290227
1486107901.89,"2017/02/03 16:45:01",23.275807,27.808042
1486108202.11,"2017/02/03 16:50:02",23.245594,27.905699
1486108501.32,"2017/02/03 16:55:01",23.215381,27.905699
1486108802.09,"2017/02/03 17:00:02",23.185168,28.967727
1486109101.89,"2017/02/03 17:05:01",23.154955,29.156939
1486109402.14,"2017/02/03 17:10:02",23.134813,28.479438
1486109701.91,"2017/02/03 17:15:01",23.064317,28.387884
1486110002.07,"2017/02/03 17:20:02",23.034104,29.449912
1486110301.34,"2017/02/03 17:25:01",23.024033,29.059281
1486110602.13,"2017/02/03 17:30:02",22.99382,29.156939
1486110901.35,"2017/02/03 17:35:01",22.963607,29.144732
1486111201.63,"2017/02/03 17:40:01",22.943465,28.662547
1486111501.93,"2017/02/03 17:45:01",22.872969,28.467231
1486111801.73,"2017/02/03 17:50:01",22.842756,28.278019
1486112101.73,"2017/02/03 17:55:01",22.832685,28.467231
1486112401.51,"2017/02/03 18:00:01",22.802472,28.180362
1486112702.26,"2017/02/03 18:05:02",22.731975,27.985046
1486113002.03,"2017/02/03 18:10:02",22.701762,27.985046
1486113301.27,"2017/02/03 18:15:01",22.691691,27.600519
1486113602.22,"2017/02/03 18:20:02",22.651408,27.698177
1486113901.97,"2017/02/03 18:25:01",22.601053,27.215991
1486114201.8,"2017/02/03 18:30:01",22.590982,27.215991
1486114501.71,"2017/02/03 18:35:01",22.540627,27.392996
1486114801.44,"2017/02/03 18:40:01",22.500343,26.715496
1486115102.13,"2017/02/03 18:45:02",22.480201,26.910811
1486115401.32,"2017/02/03 18:50:01",22.439918,26.428626
1486115702.14,"2017/02/03 18:55:02",22.409705,26.330968
1486116001.9,"2017/02/03 19:00:01",22.379492,26.044099
1486116301.73,"2017/02/03 19:05:01",22.35935,26.044099
1486116601.96,"2017/02/03 19:10:01",22.329137,25.946441
1486116902.23,"2017/02/03 19:15:02",22.298924,26.330968
1486117202.08,"2017/02/03 19:20:02",22.298924,26.330968
1486117501.4,"2017/02/03 19:25:01",22.319066,26.715496
1486117802.19,"2017/02/03 19:30:02",22.319066,28.741894
1486118101.99,"2017/02/03 19:35:01",22.35935,29.61471
1486118401.88,"2017/02/03 19:40:01",22.409705,29.999237
1486118701.65,"2017/02/03 19:45:01",22.429847,29.803922
1486119002.02,"2017/02/03 19:50:02",22.429847,29.517052
1486119301.83,"2017/02/03 19:55:01",22.379492,29.517052
1486119602.11,"2017/02/03 20:00:02",22.35935,29.034867
1486119901.84,"2017/02/03 20:05:01",22.329137,28.741894
1486120201.67,"2017/02/03 20:10:01",22.319066,29.224079
1486120501.94,"2017/02/03 20:15:01",23.235523,38.233005
1486120801.81,"2017/02/03 20:20:01",23.457084,36.609445
1486121101.59,"2017/02/03 20:25:01",23.62829,36.12726
1486121401.41,"2017/02/03 20:30:01",23.799496,35.858701
1486121702.12,"2017/02/03 20:35:02",23.950561,35.181201
1486122002.0,"2017/02/03 20:40:01",24.081483,34.888228
1486122301.73,"2017/02/03 20:45:01",24.202335,34.619669
1486122601.53,"2017/02/03 20:50:01",24.282902,34.326696
1486122901.79,"2017/02/03 20:55:01",24.36347,34.039826
1486123202.02,"2017/02/03 21:00:02",24.423896,33.746853
1486123502.01,"2017/02/03 21:05:02",24.514534,33.569848
1486123802.25,"2017/02/03 21:10:02",24.57496,33.374533
1486124101.27,"2017/02/03 21:15:01",24.615244,33.185321
1486124401.7,"2017/02/03 21:20:01",24.655528,32.990005
1486124701.68,"2017/02/03 21:25:01",24.736095,33.185321
1486125001.93,"2017/02/03 21:30:01",24.796521,33.087663
1486125301.76,"2017/02/03 21:35:01",24.796521,32.892348
1486125601.47,"2017/02/03 21:40:01",24.776379,32.697032
1486125901.77,"2017/02/03 21:45:01",24.776379,32.410163
1486126201.99,"2017/02/03 21:50:01",24.796521,32.312505
1486126502.0,"2017/02/03 21:55:01",24.836805,32.214847
1486126801.59,"2017/02/03 22:00:01",24.806592,32.019532
1486127101.97,"2017/02/03 22:05:01",24.776379,31.927977
1486127402.24,"2017/02/03 22:10:02",24.776379,31.732662
1486127702.06,"2017/02/03 22:15:02",24.766308,31.537346
1486128001.43,"2017/02/03 22:20:01",24.806592,31.439689
1486128302.17,"2017/02/03 22:25:02",24.877089,31.360342
1486128601.98,"2017/02/03 22:30:01",24.947585,31.360342
1486128901.78,"2017/02/03 22:35:01",25.038224,31.262684
1486129201.79,"2017/02/03 22:40:01",25.038224,31.067369
1486129501.47,"2017/02/03 22:45:01",25.058366,30.878157
1486129801.38,"2017/02/03 22:50:01",25.008011,30.585183
1486130101.57,"2017/02/03 22:55:01",24.977798,30.487526
1486130401.83,"2017/02/03 23:00:01",24.947585,30.389868
1486130701.67,"2017/02/03 23:05:01",24.917372,30.389868
1486131001.58,"2017/02/03 23:10:01",24.88716,30.29221
1486131301.88,"2017/02/03 23:15:01",24.846876,30.200656
1486131601.8,"2017/02/03 23:20:01",24.806592,30.084688
1486131901.7,"2017/02/03 23:25:01",24.756237,30.084688
1486132201.89,"2017/02/03 23:30:01",24.736095,30.280003
1486132501.75,"2017/02/03 23:35:01",24.615244,30.280003
1486132801.56,"2017/02/03 23:40:01",24.504463,30.280003
1486133101.44,"2017/02/03 23:45:01",24.393683,30.35935
1486133402.15,"2017/02/03 23:50:02",24.333257,30.554665
1486133701.39,"2017/02/03 23:55:01",24.292973,30.652323
1486134002.19,"2017/02/04 00:00:02",24.333257,30.945296
1486134302.14,"2017/02/04 00:05:02",24.303044,30.945296
1486134601.41,"2017/02/04 00:10:01",24.383612,31.036851
1486134901.74,"2017/02/04 00:15:01",24.534676,30.957504
1486135202.03,"2017/02/04 00:20:02",24.655528,30.66453
1486135501.4,"2017/02/04 00:25:01",24.544747,30.182345
1486135801.31,"2017/02/04 00:30:01",24.47425,30.280003
1486136102.12,"2017/02/04 00:35:02",24.514534,30.182345
1486136401.9,"2017/02/04 00:40:01",24.534676,29.98703
1486136702.1,"2017/02/04 00:45:02",24.433967,29.877165
1486137001.39,"2017/02/04 00:50:01",24.433967,29.974823
1486137302.2,"2017/02/04 00:55:02",24.454108,30.182345
1486137602.09,"2017/02/04 01:00:02",24.423896,30.267796
1486137902.06,"2017/02/04 01:05:02",24.333257,30.35935
1486138201.96,"2017/02/04 01:10:01",24.212406,30.457008
1486138501.29,"2017/02/04 01:15:01",24.141909,30.652323
1486138801.29,"2017/02/04 01:20:01",24.061341,30.73167
1486139101.26,"2017/02/04 01:25:01",23.990845,30.829328
1486139402.12,"2017/02/04 01:30:02",23.980774,31.024643
1486139701.49,"2017/02/04 01:35:01",23.980774,31.219959
1486140001.74,"2017/02/04 01:40:01",24.010986,31.311513
1486140301.56,"2017/02/04 01:45:01",23.930419,31.122301
1486140601.79,"2017/02/04 01:50:01",23.869993,31.219959
1486140901.61,"2017/02/04 01:55:01",23.769284,31.311513
1486141201.31,"2017/02/04 02:00:01",23.769284,31.409171
1486141501.29,"2017/02/04 02:05:01",23.729,31.488518
1486141801.57,"2017/02/04 02:10:01",23.708858,31.488518
1486142101.51,"2017/02/04 02:15:01",23.678645,31.586175
1486142401.56,"2017/02/04 02:20:01",23.658503,31.586175
1486142701.43,"2017/02/04 02:25:01",23.618219,31.586175
1486143001.33,"2017/02/04 02:30:01",23.678645,31.683833
1486143302.19,"2017/02/04 02:35:02",23.869993,31.702144
1486143602.08,"2017/02/04 02:40:02",23.869993,31.604486
1486143901.99,"2017/02/04 02:45:01",23.869993,31.506828
1486144202.17,"2017/02/04 02:50:02",23.950561,31.506828
1486144502.04,"2017/02/04 02:55:02",24.141909,32.391852
1486144801.84,"2017/02/04 03:00:01",24.081483,31.604486
1486145101.76,"2017/02/04 03:05:01",24.031128,31.122301
1486145401.77,"2017/02/04 03:10:01",23.960632,30.829328
1486145701.76,"2017/02/04 03:15:01",23.880064,30.73167
1486146001.75,"2017/02/04 03:20:01",23.869993,30.634012
1486146301.79,"2017/02/04 03:25:01",23.83978,30.542458
1486146602.09,"2017/02/04 03:30:02",23.869993,30.634012
1486146901.98,"2017/02/04 03:35:01",23.83978,30.634012
1486147201.9,"2017/02/04 03:40:01",23.83978,30.634012
1486147501.78,"2017/02/04 03:45:01",23.779355,30.73167
1486147801.65,"2017/02/04 03:50:01",23.83978,30.926986
1486148101.53,"2017/02/04 03:55:01",23.950561,31.024643
1486148401.49,"2017/02/04 04:00:01",23.910277,30.926986
1486148701.34,"2017/02/04 04:05:01",23.829709,30.926986
1486149002.24,"2017/02/04 04:10:02",23.729,30.914778
1486149302.08,"2017/02/04 04:15:02",23.648432,30.914778
1486149602.13,"2017/02/04 04:20:02",23.547723,31.006332
1486149902.01,"2017/02/04 04:25:02",23.477226,31.006332
1486150201.31,"2017/02/04 04:30:01",23.457084,31.10399
1486150501.26,"2017/02/04 04:35:01",23.457084,31.201648
1486150802.14,"2017/02/04 04:40:02",23.436942,31.299306
1486151102.01,"2017/02/04 04:45:02",23.406729,31.299306
1486151401.33,"2017/02/04 04:50:01",23.366445,31.299306
1486151701.33,"2017/02/04 04:55:01",23.356374,31.299306
1486152001.28,"2017/02/04 05:00:01",23.396658,31.488518
1486152302.19,"2017/02/04 05:05:02",23.426871,31.586175
1486152602.17,"2017/02/04 05:10:02",23.426871,31.586175
1486152902.18,"2017/02/04 05:15:02",23.406729,31.586175
1486153202.13,"2017/02/04 05:20:02",23.336233,31.47631
1486153502.18,"2017/02/04 05:25:02",23.285878,31.47631
1486153802.07,"2017/02/04 05:30:02",23.245594,31.47631
1486154102.11,"2017/02/04 05:35:02",23.245594,31.573968
1486154402.02,"2017/02/04 05:40:02",23.275807,31.573968
1486154701.94,"2017/02/04 05:45:01",23.235523,31.573968
1486155001.88,"2017/02/04 05:50:01",23.154955,31.671626
1486155301.76,"2017/02/04 05:55:01",23.20531,31.958495
1486155601.68,"2017/02/04 06:00:01",23.386587,32.166018
1486155901.62,"2017/02/04 06:05:01",23.608148,32.263676
1486156201.57,"2017/02/04 06:10:01",23.588006,32.263676
1486156502.01,"2017/02/04 06:15:02",23.557794,31.488518
1486156802.01,"2017/02/04 06:20:02",23.497368,30.914778
1486157101.91,"2017/02/04 06:25:01",23.406729,30.237278
1486157402.14,"2017/02/04 06:30:02",23.285878,29.639124
1486157702.02,"2017/02/04 06:35:02",23.20531,29.352255
1486158001.92,"2017/02/04 06:40:01",23.175097,29.156939
1486158301.87,"2017/02/04 06:45:01",23.09453,28.967727
1486158601.76,"2017/02/04 06:50:01",22.99382,28.674754
1486158902.11,"2017/02/04 06:55:02",22.903182,28.278019
1486159202.12,"2017/02/04 07:00:02",22.812543,27.985046
1486159501.96,"2017/02/04 07:05:01",22.721904,27.698177
1486159801.28,"2017/02/04 07:10:01",22.681621,27.600519
1486160102.21,"2017/02/04 07:15:02",22.621195,27.118334
1486160401.93,"2017/02/04 07:20:01",22.540627,26.715496
1486160701.85,"2017/02/04 07:25:01",22.480201,26.428626
1486161001.75,"2017/02/04 07:30:01",22.439918,26.330968
1486161301.66,"2017/02/04 07:35:01",22.409705,26.23331
1486161601.47,"2017/02/04 07:40:01",22.389563,26.044099
1486161901.37,"2017/02/04 07:45:01",22.389563,25.946441
1486162201.76,"2017/02/04 07:50:01",22.379492,25.751125
1486162501.56,"2017/02/04 07:55:01",22.349279,25.659571
1486162801.49,"2017/02/04 08:00:01",20.808423,23.77966
1486163101.51,"2017/02/04 08:05:01",19.267567,27.576104
1486163401.49,"2017/02/04 08:10:01",19.076219,28.052186
1486163701.47,"2017/02/04 08:15:01",19.106432,28.149844
1486164001.86,"2017/02/04 08:20:01",19.176928,27.954528
1486164301.75,"2017/02/04 08:25:01",19.257496,27.862974
1486164601.97,"2017/02/04 08:30:01",19.358206,27.875181
1486164901.81,"2017/02/04 08:35:01",19.40856,27.685969
1486165201.72,"2017/02/04 08:40:01",19.479057,27.392996
1486165501.76,"2017/02/04 08:45:01",19.549554,27.203784
1486165801.72,"2017/02/04 08:50:01",19.630121,27.008469
1486166102.03,"2017/02/04 08:55:02",19.730831,26.43473
1486166401.99,"2017/02/04 09:00:01",19.851682,26.160067
1486166701.71,"2017/02/04 09:05:01",19.952392,25.964752
1486167001.47,"2017/02/04 09:10:01",20.214237,26.269932
1486167301.5,"2017/02/04 09:15:01",20.445869,26.556802
1486167601.63,"2017/02/04 09:20:01",20.647288,28.491646
1486167901.5,"2017/02/04 09:25:01",20.899062,27.722591
1486168201.44,"2017/02/04 09:30:01",21.050126,27.447929
1486168501.49,"2017/02/04 09:35:01",21.120623,27.063401
1486168801.34,"2017/02/04 09:40:01",21.170977,27.350271
1486169102.11,"2017/02/04 09:45:02",21.20119,27.350271
1486169401.99,"2017/02/04 09:50:01",21.322042,27.258717
1486169701.89,"2017/02/04 09:55:01",21.402609,27.942321
1486170001.6,"2017/02/04 10:00:01",21.483177,27.850767
1486170301.41,"2017/02/04 10:05:01",21.694667,29.004349
1486170601.56,"2017/02/04 10:10:01",21.523461,29.388876
1486170901.38,"2017/02/04 10:15:01",21.604028,29.486534
1486171201.52,"2017/02/04 10:20:01",21.62417,29.773404
1486171501.75,"2017/02/04 10:25:01",21.805447,29.871061
1486171801.49,"2017/02/04 10:30:01",21.886015,29.694057
1486172101.33,"2017/02/04 10:35:01",21.956512,29.694057
1486172402.08,"2017/02/04 10:40:02",22.107576,29.791714
1486172701.86,"2017/02/04 10:45:01",22.127718,29.791714
1486173001.66,"2017/02/04 10:50:01",22.25864,29.706264
1486173301.44,"2017/02/04 10:55:01",22.379492,29.706264
1486173601.71,"2017/02/04 11:00:01",22.480201,29.706264
1486173901.53,"2017/02/04 11:05:01",22.540627,29.706264
1486174201.29,"2017/02/04 11:10:01",22.601053,29.822232
1486174502.09,"2017/02/04 11:15:02",22.762188,29.626917
1486174801.41,"2017/02/04 11:20:01",22.88304,29.340047
1486175102.14,"2017/02/04 11:25:02",23.054246,29.254597
1486175401.91,"2017/02/04 11:30:01",23.235523,29.54757
1486175701.82,"2017/02/04 11:35:01",23.316091,29.54757
1486176001.66,"2017/02/04 11:40:01",23.477226,28.882277
1486176301.51,"2017/02/04 11:45:01",23.537652,28.784619
1486176601.37,"2017/02/04 11:50:01",23.608148,28.882277
1486176901.65,"2017/02/04 11:55:01",23.62829,29.17525
1486177201.5,"2017/02/04 12:00:01",23.990845,31.122301
1486177501.7,"2017/02/04 12:05:01",24.383612,29.877165
1486177801.97,"2017/02/04 12:10:01",24.393683,30.35935
1486178102.2,"2017/02/04 12:15:02",24.484321,32.312505
1486178402.1,"2017/02/04 12:20:02",24.655528,32.599374
1486178701.98,"2017/02/04 12:25:01",24.726024,32.019532
1486179002.22,"2017/02/04 12:30:02",24.846876,31.842527
1486179302.01,"2017/02/04 12:35:02",24.88716,31.842527
1486179602.23,"2017/02/04 12:40:02",24.957656,31.744869
1486179901.46,"2017/02/04 12:45:01",24.957656,31.458
1486180202.26,"2017/02/04 12:50:02",24.987869,31.067369
1486180502.14,"2017/02/04 12:55:02",25.058366,30.878157
1486180801.95,"2017/02/04 13:00:01",25.038224,29.810025
1486181101.84,"2017/02/04 13:05:01",26.146029,28.595407
1486181401.63,"2017/02/04 13:10:01",26.710002,28.039979
1486181701.46,"2017/02/04 13:15:01",25.078508,29.32784
1486182001.64,"2017/02/04 13:20:01",24.877089,29.61471
1486182301.4,"2017/02/04 13:25:01",24.987869,29.712367
1486182602.21,"2017/02/04 13:30:02",25.058366,29.810025
1486182902.06,"2017/02/04 13:35:02",25.09865,29.907683
1486183201.87,"2017/02/04 13:40:01",24.977798,29.32784
1486183501.61,"2017/02/04 13:45:01",24.927443,29.810025
1486183801.51,"2017/02/04 13:50:01",24.907301,29.907683
1486184102.25,"2017/02/04 13:55:02",24.957656,29.810025
1486184402.05,"2017/02/04 14:00:02",24.957656,30.102998
1486184701.93,"2017/02/04 14:05:01",24.987869,30.005341
1486185001.36,"2017/02/04 14:10:01",25.028153,30.005341
1486185302.15,"2017/02/04 14:15:02",25.068437,29.907683
1486185601.41,"2017/02/04 14:20:01",25.078508,29.907683
1486185902.2,"2017/02/04 14:25:02",25.108721,30.29221
1486186201.85,"2017/02/04 14:30:01",25.09865,29.712367
1486186501.64,"2017/02/04 14:35:01",25.108721,29.61471
1486186801.43,"2017/02/04 14:40:01",25.128862,29.61471
1486187101.83,"2017/02/04 14:45:01",25.138933,29.523156
1486187401.67,"2017/02/04 14:50:01",25.138933,29.523156
1486187701.52,"2017/02/04 14:55:01",25.159075,29.425498
1486188002.22,"2017/02/04 15:00:02",25.138933,29.32784
1486188302.02,"2017/02/04 15:05:02",25.159075,29.230182
1486188601.85,"2017/02/04 15:10:01",25.128862,29.523156
1486188901.62,"2017/02/04 15:15:01",25.078508,29.230182
1486189201.54,"2017/02/04 15:20:01",25.068437,29.61471
1486189501.38,"2017/02/04 15:25:01",25.028153,29.32784
1486189802.15,"2017/02/04 15:30:02",24.977798,29.230182
1486190101.77,"2017/02/04 15:35:01",24.917372,29.230182
1486190401.49,"2017/02/04 15:40:01",24.907301,28.845655
1486190701.26,"2017/02/04 15:45:01",24.877089,29.523156
1486191001.53,"2017/02/04 15:50:01",24.796521,29.02266
1486191301.91,"2017/02/04 15:55:01",24.726024,28.540475
1486191602.11,"2017/02/04 16:00:02",24.655528,28.442817
1486191901.61,"2017/02/04 16:05:01",24.585031,28.442817
1486192201.46,"2017/02/04 16:10:01",24.544747,28.345159
1486192501.27,"2017/02/04 16:15:01",24.433967,28.039979
1486192802.19,"2017/02/04 16:20:02",24.423896,28.137636
1486193101.44,"2017/02/04 16:25:01",24.383612,28.43061
1486193402.23,"2017/02/04 16:30:02",24.323186,30.07248
1486193702.04,"2017/02/04 16:35:02",24.242618,30.652323
1486194001.32,"2017/02/04 16:40:01",24.131838,31.714351
1486194302.11,"2017/02/04 16:45:02",24.05127,34.699016
1486194601.31,"2017/02/04 16:50:01",23.920348,34.985885
1486194902.2,"2017/02/04 16:55:02",23.759213,34.406043
1486195201.45,"2017/02/04 17:00:01",23.618219,34.387732
1486195502.22,"2017/02/04 17:05:02",23.457084,33.423362
1486195801.62,"2017/02/04 17:10:01",23.336233,33.502708
1486196101.63,"2017/02/04 17:15:01",23.245594,33.313497
1486196401.73,"2017/02/04 17:20:01",23.154955,34.375525
1486196702.04,"2017/02/04 17:25:02",23.124743,35.529107
1486197002.18,"2017/02/04 17:30:02",23.09453,35.339895
1486197302.17,"2017/02/04 17:35:02",23.003891,35.046921
1486197601.94,"2017/02/04 17:40:01",22.943465,35.126268
1486197901.69,"2017/02/04 17:45:01",23.084459,34.564736
1486198201.98,"2017/02/04 17:50:01",22.872969,34.644083
1486198501.83,"2017/02/04 17:55:01",22.631266,33.197528
1486198801.86,"2017/02/04 18:00:01",22.530556,33.569848
1486199101.62,"2017/02/04 18:05:01",22.449989,36.169986
1486199401.4,"2017/02/04 18:10:01",22.329137,35.785458
1486199702.25,"2017/02/04 18:15:02",22.329137,37.427329
1486200002.1,"2017/02/04 18:20:02",22.298924,37.524987
1486200302.13,"2017/02/04 18:25:02",22.25864,37.811856
1486200602.01,"2017/02/04 18:30:02",22.298924,39.063096
1486200901.35,"2017/02/04 18:35:01",22.379492,38.196384
1486201202.08,"2017/02/04 18:40:02",22.228428,39.740597
1486201501.9,"2017/02/04 18:45:01",22.14786,38.757916
1486201801.38,"2017/02/04 18:50:01",22.067292,39.911498
1486202101.26,"2017/02/04 18:55:01",22.057221,41.266499
1486202401.64,"2017/02/04 19:00:01",22.016938,42.322423
1486202701.83,"2017/02/04 19:05:01",21.986725,43.384451
1486203001.69,"2017/02/04 19:10:01",21.976654,42.420081
1486203301.55,"2017/02/04 19:15:01",21.946441,41.937896
1486203601.43,"2017/02/04 19:20:01",21.926299,42.133211
1486203901.93,"2017/02/04 19:25:01",21.996796,42.035554
1486204201.74,"2017/02/04 19:30:01",21.996796,42.420081
1486204501.64,"2017/02/04 19:35:01",21.976654,42.322423
1486204802.03,"2017/02/04 19:40:02",21.996796,42.902266
1486205101.32,"2017/02/04 19:45:01",21.956512,42.999924
1486205402.11,"2017/02/04 19:50:02",21.916228,43.482109
1486205702.01,"2017/02/04 19:55:02",21.906157,43.964294
1486206001.72,"2017/02/04 20:00:01",21.855802,43.671321
1486206301.66,"2017/02/04 20:05:01",21.83566,43.964294
1486206601.49,"2017/02/04 20:10:01",21.825589,43.964294
1486206901.34,"2017/02/04 20:15:01",21.956512,44.928664
1486207201.35,"2017/02/04 20:20:01",21.916228,44.153506
1486207502.2,"2017/02/04 20:25:02",22.097505,42.804608
1486207801.41,"2017/02/04 20:30:01",22.872969,47.675288
1486208102.17,"2017/02/04 20:35:02",22.933394,49.219501
1486208401.89,"2017/02/04 20:40:01",23.09453,50.592813
1486208701.69,"2017/02/04 20:45:01",23.30602,51.270314
1486209002.13,"2017/02/04 20:50:02",23.396658,50.812543
1486209301.44,"2017/02/04 20:55:01",23.406729,50.714885
1486209602.18,"2017/02/04 21:00:02",23.467155,50.135042
1486209901.84,"2017/02/04 21:05:01",23.588006,50.037385
1486210201.89,"2017/02/04 21:10:01",23.678645,50.135042
1486210501.84,"2017/02/04 21:15:01",23.809567,50.354772
1486210801.36,"2017/02/04 21:20:01",23.960632,51.227588
1486211102.14,"2017/02/04 21:25:02",24.031128,51.032273
1486211401.94,"2017/02/04 21:30:01",24.081483,51.129931
1486211702.09,"2017/02/04 21:35:02",24.26276,52.698558
1486212001.36,"2017/02/04 21:40:01",24.353399,53.473716
1486212301.82,"2017/02/04 21:45:01",24.202335,51.63653
1486212601.6,"2017/02/04 21:50:01",24.212406,51.63653
1486212901.57,"2017/02/04 21:55:01",24.292973,52.607004
1486213201.84,"2017/02/04 22:00:01",24.232547,51.538872
1486213501.63,"2017/02/04 22:05:01",24.282902,51.831846
1486213801.44,"2017/02/04 22:10:01",24.182193,50.861372
1486214101.26,"2017/02/04 22:15:01",24.162051,50.476844
1486214402.13,"2017/02/04 22:20:02",24.131838,50.092317
1486214702.11,"2017/02/04 22:25:02",24.111696,49.701686
1486215001.35,"2017/02/04 22:30:01",24.182193,50.861372
1486215302.11,"2017/02/04 22:35:02",24.47425,56.110475
1486215601.85,"2017/02/04 22:40:01",24.433967,56.183719
1486215901.61,"2017/02/04 22:45:01",24.423896,56.952773
1486216201.23,"2017/02/04 22:50:01",24.383612,56.952773
